scenario_id,scenario_type,source_a_transaction_id,source_b_transaction_id,source_a_line_id,source_b_line_id,expected_match_method,expected_reconciliation_status,expected_review_required,expected_notes
SCN-0769,CLEAN_EXACT_MATCH,TXN-A-000769,TXN-B-000769,TXN-A-000769-L1537,TXN-B-000769-L1538,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0770,CLEAN_EXACT_MATCH,TXN-A-000770,TXN-B-000770,TXN-A-000770-L1539,TXN-B-000770-L1540,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0771,CLEAN_EXACT_MATCH,TXN-A-000771,TXN-B-000771,TXN-A-000771-L1541,TXN-B-000771-L1542,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0772,CLEAN_EXACT_MATCH,TXN-A-000772,TXN-B-000772,TXN-A-000772-L1543,TXN-B-000772-L1544,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0773,CLEAN_EXACT_MATCH,TXN-A-000773,TXN-B-000773,TXN-A-000773-L1545,TXN-B-000773-L1546,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0774,CLEAN_EXACT_MATCH,TXN-A-000774,TXN-B-000774,TXN-A-000774-L1547,TXN-B-000774-L1548,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0775,CLEAN_EXACT_MATCH,TXN-A-000775,TXN-B-000775,TXN-A-000775-L1549,TXN-B-000775-L1550,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0776,CLEAN_EXACT_MATCH,TXN-A-000776,TXN-B-000776,TXN-A-000776-L1551,TXN-B-000776-L1552,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0777,CLEAN_EXACT_MATCH,TXN-A-000777,TXN-B-000777,TXN-A-000777-L1553,TXN-B-000777-L1554,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0778,CLEAN_EXACT_MATCH,TXN-A-000778,TXN-B-000778,TXN-A-000778-L1555,TXN-B-000778-L1556,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0779,CLEAN_EXACT_MATCH,TXN-A-000779,TXN-B-000779,TXN-A-000779-L1557,TXN-B-000779-L1558,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0780,CLEAN_EXACT_MATCH,TXN-A-000780,TXN-B-000780,TXN-A-000780-L1559,TXN-B-000780-L1560,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0781,CLEAN_EXACT_MATCH,TXN-A-000781,TXN-B-000781,TXN-A-000781-L1561,TXN-B-000781-L1562,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0782,CLEAN_EXACT_MATCH,TXN-A-000782,TXN-B-000782,TXN-A-000782-L1563,TXN-B-000782-L1564,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0783,CLEAN_EXACT_MATCH,TXN-A-000783,TXN-B-000783,TXN-A-000783-L1565,TXN-B-000783-L1566,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0784,CLEAN_EXACT_MATCH,TXN-A-000784,TXN-B-000784,TXN-A-000784-L1567,TXN-B-000784-L1568,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0785,CLEAN_EXACT_MATCH,TXN-A-000785,TXN-B-000785,TXN-A-000785-L1569,TXN-B-000785-L1570,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0786,CLEAN_EXACT_MATCH,TXN-A-000786,TXN-B-000786,TXN-A-000786-L1571,TXN-B-000786-L1572,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0787,CLEAN_EXACT_MATCH,TXN-A-000787,TXN-B-000787,TXN-A-000787-L1573,TXN-B-000787-L1574,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0788,CLEAN_EXACT_MATCH,TXN-A-000788,TXN-B-000788,TXN-A-000788-L1575,TXN-B-000788-L1576,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0789,CLEAN_EXACT_MATCH,TXN-A-000789,TXN-B-000789,TXN-A-000789-L1577,TXN-B-000789-L1578,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0790,CLEAN_EXACT_MATCH,TXN-A-000790,TXN-B-000790,TXN-A-000790-L1579,TXN-B-000790-L1580,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0791,CLEAN_EXACT_MATCH,TXN-A-000791,TXN-B-000791,TXN-A-000791-L1581,TXN-B-000791-L1582,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0792,CLEAN_EXACT_MATCH,TXN-A-000792,TXN-B-000792,TXN-A-000792-L1583,TXN-B-000792-L1584,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0793,CLEAN_EXACT_MATCH,TXN-A-000793,TXN-B-000793,TXN-A-000793-L1585,TXN-B-000793-L1586,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0794,CLEAN_EXACT_MATCH,TXN-A-000794,TXN-B-000794,TXN-A-000794-L1587,TXN-B-000794-L1588,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0795,CLEAN_EXACT_MATCH,TXN-A-000795,TXN-B-000795,TXN-A-000795-L1589,TXN-B-000795-L1590,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0796,CLEAN_EXACT_MATCH,TXN-A-000796,TXN-B-000796,TXN-A-000796-L1591,TXN-B-000796-L1592,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0797,CLEAN_EXACT_MATCH,TXN-A-000797,TXN-B-000797,TXN-A-000797-L1593,TXN-B-000797-L1594,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0798,CLEAN_EXACT_MATCH,TXN-A-000798,TXN-B-000798,TXN-A-000798-L1595,TXN-B-000798-L1596,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0799,CLEAN_EXACT_MATCH,TXN-A-000799,TXN-B-000799,TXN-A-000799-L1597,TXN-B-000799-L1598,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0800,CLEAN_EXACT_MATCH,TXN-A-000800,TXN-B-000800,TXN-A-000800-L1599,TXN-B-000800-L1600,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0801,CLEAN_EXACT_MATCH,TXN-A-000801,TXN-B-000801,TXN-A-000801-L1601,TXN-B-000801-L1602,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0802,CLEAN_EXACT_MATCH,TXN-A-000802,TXN-B-000802,TXN-A-000802-L1603,TXN-B-000802-L1604,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0803,CLEAN_EXACT_MATCH,TXN-A-000803,TXN-B-000803,TXN-A-000803-L1605,TXN-B-000803-L1606,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0804,CLEAN_EXACT_MATCH,TXN-A-000804,TXN-B-000804,TXN-A-000804-L1607,TXN-B-000804-L1608,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0805,CLEAN_EXACT_MATCH,TXN-A-000805,TXN-B-000805,TXN-A-000805-L1609,TXN-B-000805-L1610,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0806,CLEAN_EXACT_MATCH,TXN-A-000806,TXN-B-000806,TXN-A-000806-L1611,TXN-B-000806-L1612,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0807,CLEAN_EXACT_MATCH,TXN-A-000807,TXN-B-000807,TXN-A-000807-L1613,TXN-B-000807-L1614,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0808,CLEAN_EXACT_MATCH,TXN-A-000808,TXN-B-000808,TXN-A-000808-L1615,TXN-B-000808-L1616,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0809,CLEAN_EXACT_MATCH,TXN-A-000809,TXN-B-000809,TXN-A-000809-L1617,TXN-B-000809-L1618,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0810,CLEAN_EXACT_MATCH,TXN-A-000810,TXN-B-000810,TXN-A-000810-L1619,TXN-B-000810-L1620,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0811,CLEAN_EXACT_MATCH,TXN-A-000811,TXN-B-000811,TXN-A-000811-L1621,TXN-B-000811-L1622,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0812,CLEAN_EXACT_MATCH,TXN-A-000812,TXN-B-000812,TXN-A-000812-L1623,TXN-B-000812-L1624,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0813,CLEAN_EXACT_MATCH,TXN-A-000813,TXN-B-000813,TXN-A-000813-L1625,TXN-B-000813-L1626,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0814,CLEAN_EXACT_MATCH,TXN-A-000814,TXN-B-000814,TXN-A-000814-L1627,TXN-B-000814-L1628,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0815,CLEAN_EXACT_MATCH,TXN-A-000815,TXN-B-000815,TXN-A-000815-L1629,TXN-B-000815-L1630,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0816,CLEAN_EXACT_MATCH,TXN-A-000816,TXN-B-000816,TXN-A-000816-L1631,TXN-B-000816-L1632,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0817,CLEAN_EXACT_MATCH,TXN-A-000817,TXN-B-000817,TXN-A-000817-L1633,TXN-B-000817-L1634,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0818,CLEAN_EXACT_MATCH,TXN-A-000818,TXN-B-000818,TXN-A-000818-L1635,TXN-B-000818-L1636,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0819,CLEAN_EXACT_MATCH,TXN-A-000819,TXN-B-000819,TXN-A-000819-L1637,TXN-B-000819-L1638,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0820,CLEAN_EXACT_MATCH,TXN-A-000820,TXN-B-000820,TXN-A-000820-L1639,TXN-B-000820-L1640,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0821,CLEAN_EXACT_MATCH,TXN-A-000821,TXN-B-000821,TXN-A-000821-L1641,TXN-B-000821-L1642,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0822,CLEAN_EXACT_MATCH,TXN-A-000822,TXN-B-000822,TXN-A-000822-L1643,TXN-B-000822-L1644,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0823,CLEAN_EXACT_MATCH,TXN-A-000823,TXN-B-000823,TXN-A-000823-L1645,TXN-B-000823-L1646,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0824,CLEAN_EXACT_MATCH,TXN-A-000824,TXN-B-000824,TXN-A-000824-L1647,TXN-B-000824-L1648,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0825,CLEAN_EXACT_MATCH,TXN-A-000825,TXN-B-000825,TXN-A-000825-L1649,TXN-B-000825-L1650,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0826,CLEAN_EXACT_MATCH,TXN-A-000826,TXN-B-000826,TXN-A-000826-L1651,TXN-B-000826-L1652,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0827,CLEAN_EXACT_MATCH,TXN-A-000827,TXN-B-000827,TXN-A-000827-L1653,TXN-B-000827-L1654,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0828,CLEAN_EXACT_MATCH,TXN-A-000828,TXN-B-000828,TXN-A-000828-L1655,TXN-B-000828-L1656,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0829,CLEAN_EXACT_MATCH,TXN-A-000829,TXN-B-000829,TXN-A-000829-L1657,TXN-B-000829-L1658,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0830,CLEAN_EXACT_MATCH,TXN-A-000830,TXN-B-000830,TXN-A-000830-L1659,TXN-B-000830-L1660,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0831,CLEAN_EXACT_MATCH,TXN-A-000831,TXN-B-000831,TXN-A-000831-L1661,TXN-B-000831-L1662,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0832,CLEAN_EXACT_MATCH,TXN-A-000832,TXN-B-000832,TXN-A-000832-L1663,TXN-B-000832-L1664,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0833,CLEAN_EXACT_MATCH,TXN-A-000833,TXN-B-000833,TXN-A-000833-L1665,TXN-B-000833-L1666,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0834,CLEAN_EXACT_MATCH,TXN-A-000834,TXN-B-000834,TXN-A-000834-L1667,TXN-B-000834-L1668,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0835,CLEAN_EXACT_MATCH,TXN-A-000835,TXN-B-000835,TXN-A-000835-L1669,TXN-B-000835-L1670,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0836,CLEAN_EXACT_MATCH,TXN-A-000836,TXN-B-000836,TXN-A-000836-L1671,TXN-B-000836-L1672,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0837,CLEAN_EXACT_MATCH,TXN-A-000837,TXN-B-000837,TXN-A-000837-L1673,TXN-B-000837-L1674,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0838,CLEAN_EXACT_MATCH,TXN-A-000838,TXN-B-000838,TXN-A-000838-L1675,TXN-B-000838-L1676,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0839,CLEAN_EXACT_MATCH,TXN-A-000839,TXN-B-000839,TXN-A-000839-L1677,TXN-B-000839-L1678,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0840,CLEAN_EXACT_MATCH,TXN-A-000840,TXN-B-000840,TXN-A-000840-L1679,TXN-B-000840-L1680,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0841,CLEAN_EXACT_MATCH,TXN-A-000841,TXN-B-000841,TXN-A-000841-L1681,TXN-B-000841-L1682,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0842,CLEAN_EXACT_MATCH,TXN-A-000842,TXN-B-000842,TXN-A-000842-L1683,TXN-B-000842-L1684,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0843,CLEAN_EXACT_MATCH,TXN-A-000843,TXN-B-000843,TXN-A-000843-L1685,TXN-B-000843-L1686,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0844,CLEAN_EXACT_MATCH,TXN-A-000844,TXN-B-000844,TXN-A-000844-L1687,TXN-B-000844-L1688,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0845,CLEAN_EXACT_MATCH,TXN-A-000845,TXN-B-000845,TXN-A-000845-L1689,TXN-B-000845-L1690,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0846,CLEAN_EXACT_MATCH,TXN-A-000846,TXN-B-000846,TXN-A-000846-L1691,TXN-B-000846-L1692,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0847,CLEAN_EXACT_MATCH,TXN-A-000847,TXN-B-000847,TXN-A-000847-L1693,TXN-B-000847-L1694,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0848,CLEAN_EXACT_MATCH,TXN-A-000848,TXN-B-000848,TXN-A-000848-L1695,TXN-B-000848-L1696,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0849,CLEAN_EXACT_MATCH,TXN-A-000849,TXN-B-000849,TXN-A-000849-L1697,TXN-B-000849-L1698,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0850,CLEAN_EXACT_MATCH,TXN-A-000850,TXN-B-000850,TXN-A-000850-L1699,TXN-B-000850-L1700,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0851,CLEAN_EXACT_MATCH,TXN-A-000851,TXN-B-000851,TXN-A-000851-L1701,TXN-B-000851-L1702,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0852,CLEAN_EXACT_MATCH,TXN-A-000852,TXN-B-000852,TXN-A-000852-L1703,TXN-B-000852-L1704,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0853,CLEAN_EXACT_MATCH,TXN-A-000853,TXN-B-000853,TXN-A-000853-L1705,TXN-B-000853-L1706,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0854,CLEAN_EXACT_MATCH,TXN-A-000854,TXN-B-000854,TXN-A-000854-L1707,TXN-B-000854-L1708,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0855,CLEAN_EXACT_MATCH,TXN-A-000855,TXN-B-000855,TXN-A-000855-L1709,TXN-B-000855-L1710,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0856,CLEAN_EXACT_MATCH,TXN-A-000856,TXN-B-000856,TXN-A-000856-L1711,TXN-B-000856-L1712,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0857,CLEAN_EXACT_MATCH,TXN-A-000857,TXN-B-000857,TXN-A-000857-L1713,TXN-B-000857-L1714,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0858,CLEAN_EXACT_MATCH,TXN-A-000858,TXN-B-000858,TXN-A-000858-L1715,TXN-B-000858-L1716,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0859,CLEAN_EXACT_MATCH,TXN-A-000859,TXN-B-000859,TXN-A-000859-L1717,TXN-B-000859-L1718,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0860,CLEAN_EXACT_MATCH,TXN-A-000860,TXN-B-000860,TXN-A-000860-L1719,TXN-B-000860-L1720,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0861,CLEAN_EXACT_MATCH,TXN-A-000861,TXN-B-000861,TXN-A-000861-L1721,TXN-B-000861-L1722,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0862,CLEAN_EXACT_MATCH,TXN-A-000862,TXN-B-000862,TXN-A-000862-L1723,TXN-B-000862-L1724,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0863,CLEAN_EXACT_MATCH,TXN-A-000863,TXN-B-000863,TXN-A-000863-L1725,TXN-B-000863-L1726,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0864,CLEAN_EXACT_MATCH,TXN-A-000864,TXN-B-000864,TXN-A-000864-L1727,TXN-B-000864-L1728,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0865,CLEAN_EXACT_MATCH,TXN-A-000865,TXN-B-000865,TXN-A-000865-L1729,TXN-B-000865-L1730,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0866,CLEAN_EXACT_MATCH,TXN-A-000866,TXN-B-000866,TXN-A-000866-L1731,TXN-B-000866-L1732,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0867,CLEAN_EXACT_MATCH,TXN-A-000867,TXN-B-000867,TXN-A-000867-L1733,TXN-B-000867-L1734,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0868,CLEAN_EXACT_MATCH,TXN-A-000868,TXN-B-000868,TXN-A-000868-L1735,TXN-B-000868-L1736,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0869,CLEAN_EXACT_MATCH,TXN-A-000869,TXN-B-000869,TXN-A-000869-L1737,TXN-B-000869-L1738,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0870,CLEAN_EXACT_MATCH,TXN-A-000870,TXN-B-000870,TXN-A-000870-L1739,TXN-B-000870-L1740,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0871,CLEAN_EXACT_MATCH,TXN-A-000871,TXN-B-000871,TXN-A-000871-L1741,TXN-B-000871-L1742,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0872,CLEAN_EXACT_MATCH,TXN-A-000872,TXN-B-000872,TXN-A-000872-L1743,TXN-B-000872-L1744,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0873,CLEAN_EXACT_MATCH,TXN-A-000873,TXN-B-000873,TXN-A-000873-L1745,TXN-B-000873-L1746,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0874,CLEAN_EXACT_MATCH,TXN-A-000874,TXN-B-000874,TXN-A-000874-L1747,TXN-B-000874-L1748,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0875,CLEAN_EXACT_MATCH,TXN-A-000875,TXN-B-000875,TXN-A-000875-L1749,TXN-B-000875-L1750,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0876,CLEAN_EXACT_MATCH,TXN-A-000876,TXN-B-000876,TXN-A-000876-L1751,TXN-B-000876-L1752,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0877,CLEAN_EXACT_MATCH,TXN-A-000877,TXN-B-000877,TXN-A-000877-L1753,TXN-B-000877-L1754,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0878,CLEAN_EXACT_MATCH,TXN-A-000878,TXN-B-000878,TXN-A-000878-L1755,TXN-B-000878-L1756,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0879,CLEAN_EXACT_MATCH,TXN-A-000879,TXN-B-000879,TXN-A-000879-L1757,TXN-B-000879-L1758,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0880,CLEAN_EXACT_MATCH,TXN-A-000880,TXN-B-000880,TXN-A-000880-L1759,TXN-B-000880-L1760,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0881,CLEAN_EXACT_MATCH,TXN-A-000881,TXN-B-000881,TXN-A-000881-L1761,TXN-B-000881-L1762,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0882,CLEAN_EXACT_MATCH,TXN-A-000882,TXN-B-000882,TXN-A-000882-L1763,TXN-B-000882-L1764,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0883,CLEAN_EXACT_MATCH,TXN-A-000883,TXN-B-000883,TXN-A-000883-L1765,TXN-B-000883-L1766,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0884,CLEAN_EXACT_MATCH,TXN-A-000884,TXN-B-000884,TXN-A-000884-L1767,TXN-B-000884-L1768,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0885,CLEAN_EXACT_MATCH,TXN-A-000885,TXN-B-000885,TXN-A-000885-L1769,TXN-B-000885-L1770,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0886,CLEAN_EXACT_MATCH,TXN-A-000886,TXN-B-000886,TXN-A-000886-L1771,TXN-B-000886-L1772,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0887,CLEAN_EXACT_MATCH,TXN-A-000887,TXN-B-000887,TXN-A-000887-L1773,TXN-B-000887-L1774,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0888,CLEAN_EXACT_MATCH,TXN-A-000888,TXN-B-000888,TXN-A-000888-L1775,TXN-B-000888-L1776,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0889,CLEAN_EXACT_MATCH,TXN-A-000889,TXN-B-000889,TXN-A-000889-L1777,TXN-B-000889-L1778,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0890,CLEAN_EXACT_MATCH,TXN-A-000890,TXN-B-000890,TXN-A-000890-L1779,TXN-B-000890-L1780,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0891,CLEAN_EXACT_MATCH,TXN-A-000891,TXN-B-000891,TXN-A-000891-L1781,TXN-B-000891-L1782,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0892,CLEAN_EXACT_MATCH,TXN-A-000892,TXN-B-000892,TXN-A-000892-L1783,TXN-B-000892-L1784,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0893,CLEAN_EXACT_MATCH,TXN-A-000893,TXN-B-000893,TXN-A-000893-L1785,TXN-B-000893-L1786,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0894,CLEAN_EXACT_MATCH,TXN-A-000894,TXN-B-000894,TXN-A-000894-L1787,TXN-B-000894-L1788,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0895,CLEAN_EXACT_MATCH,TXN-A-000895,TXN-B-000895,TXN-A-000895-L1789,TXN-B-000895-L1790,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0896,CLEAN_EXACT_MATCH,TXN-A-000896,TXN-B-000896,TXN-A-000896-L1791,TXN-B-000896-L1792,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0897,CLEAN_EXACT_MATCH,TXN-A-000897,TXN-B-000897,TXN-A-000897-L1793,TXN-B-000897-L1794,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0898,CLEAN_EXACT_MATCH,TXN-A-000898,TXN-B-000898,TXN-A-000898-L1795,TXN-B-000898-L1796,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0899,CLEAN_EXACT_MATCH,TXN-A-000899,TXN-B-000899,TXN-A-000899-L1797,TXN-B-000899-L1798,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0900,CLEAN_EXACT_MATCH,TXN-A-000900,TXN-B-000900,TXN-A-000900-L1799,TXN-B-000900-L1800,EXACT_PRIMARY_ID,MATCHED,N,Exact match on all fields
SCN-0901,PRIMARY_ID_MATCH,TXN-A-000901,TXN-B-000901,TXN-A-000901-L1801,TXN-B-000901-L1802,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
SCN-0902,PRIMARY_ID_MATCH,TXN-A-000902,TXN-B-000902,TXN-A-000902-L1803,TXN-B-000902-L1804,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
SCN-0903,PRIMARY_ID_MATCH,TXN-A-000903,TXN-B-000903,TXN-A-000903-L1805,TXN-B-000903-L1806,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
SCN-0904,PRIMARY_ID_MATCH,TXN-A-000904,TXN-B-000904,TXN-A-000904-L1807,TXN-B-000904-L1808,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
SCN-0905,PRIMARY_ID_MATCH,TXN-A-000905,TXN-B-000905,TXN-A-000905-L1809,TXN-B-000905-L1810,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
SCN-0906,PRIMARY_ID_MATCH,TXN-A-000906,TXN-B-000906,TXN-A-000906-L1811,TXN-B-000906-L1812,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
SCN-0907,PRIMARY_ID_MATCH,TXN-A-000907,TXN-B-000907,TXN-A-000907-L1813,TXN-B-000907-L1814,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
SCN-0908,PRIMARY_ID_MATCH,TXN-A-000908,TXN-B-000908,TXN-A-000908-L1815,TXN-B-000908-L1816,EXACT_PRIMARY_ID,MATCHED,N,Matched via reference_id
